縣市,字號,"執照類別 ",狀態,機構名稱,負責獸醫,發照日期,機構地址
台北市,北市獸業字第85號,獸醫師,開業,大同動物醫院,林隆立,1987/01/26,台北市中央北路二段112號
台中市,中縣畜開字第19號,獸醫師,開業,躍犬獸醫院,溫銘通,1986/12/08,台中市太平區新光村中山路4段31號
台北市,北市獸業字第26號,獸醫師,開業,康福動物醫院,黃立文,1986/10/27,台北瑞安街135巷23號
台北市,北市獸業字第21號,獸醫師,開業,藍天家畜醫院,周金豐,1986/09/03,台北市文林路757號
台北市,北市獸業字第78號,獸醫師,開業,安安動物醫院,林明輝,1986/05/15,台北市松德路57號
台北市,北市獸業字第79號,獸醫師,開業,澄毅動物醫院,許祖誠,1986/05/15,台北市安和路二段171巷13號1樓
高雄市,高市獸開字第51號,獸醫師,開業,世和動物醫院,周繼光,1985/11/20,高雄市前鎮區廣西路421號
台北市,北市獸業字第75號,獸醫師,開業,弘安動物醫院,洪文貴,1985/10/09,台北市五常街69號
台中市,中市獸醫師開字第51號,獸醫師,開業,中台動物醫院,戴河南,1985/08/01,台中市北區中清路一段693號
台北市,北市獸業字第71號,獸醫師,開業,中心動物醫院,杜興江,1985/05/03,台北市仁愛路四段411-1號1樓
台北市,北市獸業字第64號,獸醫師,開業,黃動物醫院,黃建源,1985/04/17,臺北市中山區復興北路506號1樓
新北市,北府畜醫業字第45號,獸醫師,開業,永發獸醫院,陳明通,1984/10/11,樹林區樹新路35號
台中市,中縣畜開字第18號,獸醫師,開業,回生犬醫院,姚正斌,1984/09/21,台中市豐原區圓環南路63號
台中市,中市獸醫師開字第47號,獸醫師,開業,益生家畜醫院,廖呈峰,1984/02/01,台中市北區學士路254號
高雄市,高市獸開字第43號,獸醫師,開業,啟生動物醫院,陳明聰,1983/09/17,高雄市苓雅區光華一路119號
台中市,中市獸醫師開字第46號,獸醫師,開業,一心獸醫院,傅宗楫,1983/07/01,台中市北區錦華街56號
新北市,北府畜醫業字第40號,獸醫師,開業,中盟動物醫院,鄭漢文,1983/06/29,新北市永和區中正路113號
高雄市,高雄獸師開字第17號,獸醫師,開業,承宏家畜醫院,陳嘉承,1983/06/28,高雄市三民區綏遠一街133號
台中市,中市獸醫師開字第45號,獸醫師,開業,人人動物醫院,謝明偉,1983/06/01,台中市西區公正路146號
台北市,北市獸業字第47號,獸醫師,開業,隆記動物醫院,林永川,1983/03/10,台北市松山區民生東路5段63號1樓
高雄市,高市建獸醫字第40號,獸醫師,開業,興德動物醫院,王嘉和,1983/02/28,高雄市前金區七賢二路149號
高雄市,高市建獸醫字第38號,獸醫師,開業,盈煇動物醫院,陳熙灝,1983/01/17,高雄市三民區建興路287號
高雄市,高市建獸醫字第11號,獸醫師,開業,信德動物醫院,鄭輝崇,1982/11/18,高雄市三民區十全二路357號
高雄市,高市建獸醫字第36號,獸醫師,開業,博安家畜醫院,薛博文,1982/10/27,高雄市左營區左營大路209號
高雄市,高市建獸醫字第32號,獸醫師,開業,台大綜合動物醫院,曾英仁,1982/08/31,高雄市三民區博愛一路115號
新北市,北府畜醫業字第28號,獸醫師,開業,富安家畜醫院,楊坤富,1982/08/06,新北市板橋區文化路2段335號
台中市,中市獸醫師開字第42號,獸醫師,開業,長和犬醫院,陳永群,1982/08/01,台中市南區國光路45號
高雄市,高雄獸師開字第26號,獸醫師,開業,躍犬動物醫院,陳本源,1982/01/20,高雄市苓雅區中華四路210號
台中市,中市獸醫師開字第35號,獸醫師,開業,惠犬動物醫院,林順隆,1981/12/01,台中市西區美村路一段632號
高雄市,高市建獸醫字第20號,獸醫師,開業,宏一動物醫院,蔡忠宏,1981/10/20,高雄市三民區大順二路443號
台中市,中市獸醫師開字第33號,獸醫師,開業,天一犬醫院,解英民,1981/06/01,台中市北區進化路547號
高雄市,高市建獸醫字第4號,獸醫師,開業,華南動物醫院,許進風,1980/12/30,高雄市苓雅區中華四路163號
台中市,中市獸醫師開字第29號,獸醫師,開業,安生動物醫院,廖茂淞,1980/05/01,台中市東區進化路221巷1-4號
屏東縣,屏縣獸醫字第16號,獸醫師,開業,潮洲家畜醫院,陳朝進,1979/03/01,屏東縣潮州鎮四維路392號
苗栗縣,苗獸開字第2號,獸醫師,開業,榮源家畜醫院,魏榮源,1977/12/20,苗栗縣苗栗鎮中山路593號
台南市,南縣獸師開字第1號,獸醫師,開業,河碧家畜診所,陳河伯,1968/02/12,台南市麻豆區興中路41號
南投縣,投府農畜師開字第1號,獸醫師,開業,吳鴻和家畜診所,吳鴻和,,南投縣埔里鎮東門里東華路91-1號
宜蘭縣,宜縣獸業字第17號,獸醫師,開業,方碩士獸醫院,方穆,,宜蘭市長春路51號
彰化縣,彰府農畜師字第36號,獸醫師,開業,東門動物醫院,張世彰,,彰化縣員林鎮中正路451號
彰化縣,彰府農畜師字第25號,獸醫師,開業,永興家畜診所,邱增賀,,彰化縣永靖鄉永北村水尾路226號
高雄市,高雄獸師開字第16號,獸醫師,開業,現代動物醫院,謝文益,,高雄市前金區自強二路41號
彰化縣,彰府農畜師字第12號,獸醫師,開業,弘吉動物醫院,林偉興,,彰化縣員林鎮中山南路88號
宜蘭縣,宜縣獸業字第4號,獸醫師,開業,劉獸醫院,劉興國,,宜蘭縣羅東鎮義和里中正路21-1號
彰化縣,彰府農畜師字第10號,獸醫師,開業,良友動物醫院,詹世賢,,彰化縣員林鎮員水路二段511號
嘉義縣,嘉府獸師開字第9號,獸醫師,開業,永久松動物醫院,林僻泰,,嘉義縣新港鄉古民街5-2號
台北市,北市獸業字第23號,獸醫師,開業,大眾家畜醫院,姚枝煌,,台北市重慶北路三段51號
新北市,北府畜醫業字第16號,獸醫師,開業,愛友家畜醫院,劉信念,,新北市新莊區中正路427-2號
台北市,北市獸業字第245號,獸醫師,開業,信達犬貓專科醫院,謝德和,,台北市華齡街22巷15弄5號
台北市,北市獸業字第62號,獸醫師,開業,佳欣動物醫院,葉泰昌,,台北市內湖路二段383號
台北市,北市獸業字第171號,獸醫師,開業,陽明家畜醫院,楊東盛,,台北市天母東路1-6號
新北市,北府畜醫業字第26號,獸醫師,開業,吉利家畜醫院,周文武,,新北市永和區永貞路108號
台北市,北市獸業字第157號,獸醫師,開業,西湖動物醫院,賀淑玲,,台北市內湖路一段341-2號
宜蘭縣,宜縣獸業字第3號,獸醫師,開業,國瑞獸醫診所,祁國瑞,,羅東鎮培英路158號
彰化縣,彰府農畜師字第33號,獸醫師,開業,安安家畜醫院,蔡秋森,,彰化縣北斗鎮公所街124號
台北市,北市獸業字第150號,獸醫師,開業,中正犬貓醫院,陳守正,,台北市重慶南路三段60-4號2樓
台北市,北市獸業字第196號,獸醫師,開業,弘吉獸醫院,林政興,,臺北市大安區市民大道3段238號1樓
台北市,北市獸業字第54號,獸醫師,開業,安迪動物醫院,朱榮芳,,台北市西園路二段175號1樓
彰化縣,彰府農畜師字第23號,獸醫師,開業,富瑞獸醫院,劉健富,,彰化縣溪洲鄉成功村下田路6-16號
新北市,北府畜醫業字第52號,獸醫師,開業,慈愛動物醫院,蔡忠修,,中和區景平路321號
嘉義縣,嘉府獸師開字第21號,獸醫師,開業,廣林動物醫院,林清合,,嘉義縣太保市中山路1段586巷1-5號
台北市,北市獸業字第297號,獸醫師,開業,旺旺動物醫院,李志正,,台北市東華街二段2號
宜蘭縣,宜縣獸業字第5號,獸醫師,開業,吉利動物醫院,蔡芳宜,,宜蘭縣蘇澳鎮中山路1段377號
宜蘭縣,宜縣獸業字第7號,獸醫師,開業,全信製藥有限公司附設家畜醫院,李春男,,宜蘭市力行路136號
宜蘭縣,宜縣獸業字第9號,獸醫師,開業,復興動物醫院,蔡炯林,,宜蘭市復興路一段117號2樓
宜蘭縣,宜縣獸業字第2號,獸醫師,開業,羅東動物醫院,何永傳,,宜蘭縣羅東鎮倉前9號
台北市,北市獸業字第110號,獸醫師,開業,維拉動物醫院,賴哲銳,,台北市興隆路一段94號
台北市,北市獸業字第142號,獸醫師,開業,三民動物醫院,徐怡黌,,台北市三民路101巷1號
高雄市,高市獸開字第44號,獸醫師,開業,華山犬病院,凃華宗,,高雄市苓雅區復興二路72號
彰化縣,彰府農畜師字第24號,獸醫師,開業,勝宏動物醫院,王詔平,,田中鎮中新路231巷31號
台中市,中縣畜開字第23號,獸醫師,開業,瑞和動物醫院,徐小良,,台中市大里區中興路一段426號
台北市,北市獸業字第131號,獸醫師,開業,保全獸醫院,鄧賢銓,,台北市萬大路104號
台北市,北市獸業字第134號,獸醫師,開業,日健動物綜合醫院,闕浩然,,台北市松山區光復北路6-2號
宜蘭縣,宜縣獸業字第8號,獸醫師,開業,宜蘭動物醫院,曾清龍,,宜蘭市宜興路一段65號
台北市,北市獸業字第144號,獸醫師,開業,全安動物醫院,林明進,,臺北市東湖路113巷54號1樓
台北市,北市獸業字第149號,獸醫師,開業,上群動物醫院,洪文男,,臺北市大安區延吉街72之20號
台北市,北市獸業字第169號,獸醫師,開業,百威動物醫院,林基宏,,台北市中和街288號
台北市,北市獸業字第156號,獸醫師,開業,唯安動物醫院,蔡有志,,台北市承德路四段18號
台北市,北市獸業字第163號,獸醫師,開業,世安動物醫院,張世賢,,台北市興隆路三段298-2號
台北市,北市獸業字第145號,獸醫師,開業,正安動物醫院,陳和顯,,台北市民權西路240號
彰化縣,彰府農畜師字第44號,獸醫師,開業,愛犬動物醫院,呂承書,,彰化縣和美鎮道周路553號
台北市,北市獸業字第146號,獸醫師,開業,美加璦寵物醫院,林俊民,,台北市龍江路443巷1-2號
嘉義市,府建農字第12號,獸醫師,開業,育英動物醫院,陳振樑,,嘉義市民生南路262號
台北市,北市獸業字第151號,獸醫師,開業,見安獸醫院,歐正生,,台北市四維路170巷45號
台北市,北市獸業字第155號,獸醫師,開業,健康動物醫院,邱辛庭,,台北市健康路238號
彰化縣,彰府農畜師字第31號,獸醫師,開業,獸依動物醫院,梁明澄,,彰化市中山路二段189號
彰化縣,彰府農畜師字第54號,獸醫師,開業,鄭立安動物醫院,鄭永樑,,彰化市彰美路一段164號
台北市,北市獸業字第160號,獸醫師,開業,興安動物醫院,謝其達,,台北市興安街89號
台北市,北市獸業字第168號,獸醫師,開業,康泰動物醫院,周政德,,台北市內湖區康樂街164號
台北市,北市獸業字第238號,獸醫師,開業,專心動物醫院,洪榮偉,,臺北市和平東路2段34、34-1號1樓
宜蘭縣,宜縣獸業字第10號,獸醫師,開業,陽明動物醫院,薛彝倫,,宜蘭縣羅東鎮興東路211號
台北市,北市獸業字第274號,獸醫師,開業,和欣動物醫院,曾文星,,臺北市北投區雙全街7號
台北市,北市獸業字第179號,獸醫師,開業,名冠動物醫院,陳志平,,台北市中坡南路207號
彰化縣,彰府農畜師字第35號,獸醫師,開業,杏林獸醫院,沈連吉,,二林鎮仁愛路362號
台北市,北市獸業字第188號,獸醫師,開業,文逸動物醫院,傅義文,,台北市和平東路三段391巷8弄27號
台北市,北市獸業字第172號,獸醫師,開業,健生動物醫院,蔡良正,,台北市成功路四段182巷8弄4號
台中市,中縣畜開字第41號,獸醫師,開業,葆生動物醫院,羅信偉,,台中市潭子區圓通南路268號
彰化縣,彰府農畜師字第26號,獸醫師,開業,陳獸醫動物醫院,陳俊彥,,彰化縣溪湖鎮大溪路二段491號
台北市,北市獸業字第187號,獸醫師,開業,全陽犬貓專科醫院,林逸莒,,台北市八德路四段305號1樓
台北市,北市獸業字第178號,獸醫師,開業,社子動物醫院,李韋達,,台北市延平北路五段191號
台北市,北市獸業字第191號,獸醫師,開業,新東動物醫院,莊惠珠,,台北市忠孝東路五段189號
台北市,北市獸業字第182號,獸醫師,開業,宏成動物醫院,羅勝騰,,臺北市和平東路3段66-1號
彰化縣,彰府農畜師字第43號,獸醫師,開業,生偉動物醫院,紀梓濱,,彰化縣員林鎮中山路二段131巷54弄24號
台中市,中縣畜開字第37號,獸醫師,開業,漂亮寶貝動物醫院,蔡百欽,,清水區中山路127-3號
台北市,北市獸業字第197號,獸醫師,開業,豐德動物醫院,陳彥宏,,台北市莊敬路235號
彰化縣,彰府農畜師字第39號,獸醫師,開業,躍犬獸醫院,柯志松,,彰化縣北斗鎮四維路66號
宜蘭縣,宜縣獸業字第14號,獸醫師,開業,台大動物醫院,魏昭文,,羅東鎮愛國路86號
台北市,北市獸業字第286號,獸醫師,開業,康禾動物醫院,蕭欽瑀,,台北市興隆路四段159-1號
台北市,北市獸業字第265號,獸醫師,開業,愛生動物醫院,李憲坤,,台北市自強街27號
嘉義縣,嘉府獸師開字第6號,獸醫師,開業,博仁動物醫院,林勇震,,嘉義縣布袋鎮永安里265號
彰化縣,彰府農畜師字第34號,獸醫師,開業,林聖書家畜醫院,林聖書,,彰化縣芳苑鄉草湖村仁愛路18號
台北市,北市獸業字第300號,獸醫師,開業,雙園動物醫院,王舒德,,台北市西園路二段105號
彰化縣,彰府農畜師字第37號,獸醫師,開業,民家動物醫院,施光隆,,彰化市仁愛路124號
高雄市,高縣獸醫開字第109號,獸醫師,開業,富貴動物醫院,唐國祐,,高雄市大樹區大樹里中興南路119號
台北市,北市獸業字第293號,獸醫師,開業,曾安動物醫院,曾章原,,台北市通化街148號
台北市,北市獸業字第266號,獸醫師,開業,劉動物醫院,劉信良,,台北市德行東路269號
台北市,北市獸業字第303號,獸醫師,開業,崇安動物醫院,曹國卿,,臺北市信義區中坡南路62號
台北市,北市獸業字第273號,獸醫師,開業,玉山動物醫院,蘇惠麗,,臺北市信義區信義路6段37號1樓
台北市,北市獸業字第250號,獸醫師,開業,立健動物醫院,劉評乾,,台北市和平東路三段255號
彰化縣,彰府農畜師字第13號,獸醫師,開業,宏達動物醫院,李宏達,,彰化縣員林鎮大同路二段37巷10號
彰化縣,彰府農畜師字第29號,獸醫師,開業,人愛動物醫院,周師全,,彰化縣鹿港鎮中山路59號
高雄市,高縣獸醫開字第123號,獸醫師,開業,仁安動物醫院,洪明郎,,高雄市仁武區中華路205號
台北市,北市獸業字第267號,獸醫師,開業,靜心獸醫院,侯省地,,台北市興隆路二段13號1樓
彰化縣,彰府農畜師字第52號,獸醫師,開業,永祥動物醫院,陳進丁,,彰化縣員林鎮員東路二段209號
台北市,北市獸業字第270號,獸醫師,開業,國泰動物醫院,張紹沛,,台北市延吉街57號
台北市,北市獸業字第280號,獸醫師,開業,正吉動物醫院,彭昶貴,,台北市羅斯福路五段47-1號
台北市,北市獸業字第258號,獸醫師,開業,泰山動物醫院,陳代煌,,台北市光復南路52號
彰化縣,彰府農畜師字第59號,獸醫師,開業,謝獸醫動物醫院,謝時偉,,彰化市中山路2段616號
台北市,北市獸業字第230號,獸醫師,開業,台灣動物醫院,謝庭智,,台北市忠孝東路二段74號
嘉義縣,嘉府獸師開字第25號,獸醫師,開業,育生動物醫院,張福政,,嘉義縣民雄鄉西安村安和路96號
彰化縣,彰府農畜師字第4號,獸醫師,開業,田茂家畜診所,曾慶勝,,彰化縣北斗鎮復興路200巷40弄8號
嘉義縣,嘉府獸師開字第22號,獸醫師,開業,銓安動物醫院,張國泉,,嘉義縣竹崎鄉昇平村污水溪1號
宜蘭縣,宜縣獸業字第16號,獸醫師,開業,中山犬貓醫院,蔡國明,,宜蘭市小東路13之2號
台中市,中縣畜開字第42號,獸醫師,開業,關心動物醫院,黃淑惠,,台中市沙鹿區三民路97號
台北市,北市獸業字第221號,獸醫師,開業,福懋動物醫院,莊鑑斌,,台北市錦州街132號1樓
台北市,北市獸業字第208號,獸醫師,開業,福臨動物醫院,江仁中,,臺北市中山北路5段519號1樓及B1
台北市,北市獸業字第214號,獸醫師,開業,欣旺動物醫院,張明祥,,台北市松山路265號
